Knives Out,2019.0,130 min,"Comedy, Crime, Drama",7.9,Daniel Craig,Chris Evans,Jamie Lee Curtis
Dil Bechara,2020.0,101 min,"Comedy, Drama, Romance",7.9,Sushant Singh Rajput,Sanjana Sanghi,Saswata Chatterjee
Manbiki kazoku,2018.0,121 min,"Crime, Drama",7.9,Lily Franky,Sakura Andô,Mayu Matsuoka
Marriage Story,2019.0,137 min,"Comedy, Drama, Romance",7.9,Adam Driver,Scarlett Johansson,Azhy Robertson
Call Me by Your Name,2017.0,132 min,"Drama, Romance",7.9,Armie Hammer,Timothée Chalamet,Amira Casar
"I, Daniel Blake",2016.0,100 min,Drama,7.9,Laura Obiols,Dave Johns,Sharon Percy
Isle of Dogs,2018.0,101 min,"Animation, Adventure, Comedy",7.9,Bryan Cranston,Koyu Rankin,Bob Balaban
Hunt for the Wilderpeople,2016.0,101 min,"Adventure, Comedy, Drama",7.9,Sam Neill,Julian Dennison,Rachel House
Captain Fantastic,2016.0,118 min,"Comedy, Drama",7.9,Viggo Mortensen,George MacKay,Annalise Basso
Sing Street,2016.0,106 min,"Comedy, Drama, Music",7.9,Ferdia Walsh-Peelo,Aidan Gillen,Jack Reynor
Thor: Ragnarok,2017.0,130 min,"Action, Adventure, Comedy",7.9,Chris Hemsworth,Tom Hiddleston,Mark Ruffalo
Nightcrawler,2014.0,117 min,"Crime, Drama, Thriller",7.9,Jake Gyllenhaal,Rene Russo,Riz Ahmed
Jojo Rabbit,2019.0,108 min,"Comedy, Drama, War",7.9,Roman Griffin Davis,Thomasin McKenzie,Taika Waititi
Arrival,2016.0,116 min,"Drama, Sci-Fi",7.9,Amy Adams,Jeremy Renner,Michael Stuhlbarg
Star Wars: Episode VII - The Force Awakens,2015.0,138 min,"Action, Adventure, Sci-Fi",7.9,Daisy Ridley,John Boyega,Domhnall Gleeson
Before Midnight,2013.0,109 min,"Drama, Romance",7.9,Ethan Hawke,Julie Delpy,Ariane Labed
X-Men: Days of Future Past,2014.0,132 min,"Action, Adventure, Sci-Fi",7.9,Patrick Stewart,Ian McKellen,James McAvoy
Bir Zamanlar Anadolu'da,2011.0,157 min,"Crime, Drama",7.9,Muhammet Uzuner,Yilmaz Erdogan,Ahmet Mümtaz Taylan
The Artist,2011.0,100 min,"Comedy, Drama, Romance",7.9,Jean Dujardin,Bérénice Bejo,James Cromwell
Edge of Tomorrow,2014.0,113 min,"Action, Adventure, Sci-Fi",7.9,Tom Cruise,Emily Blunt,Brendan Gleeson
Amour,2012.0,127 min,"Drama, Romance",7.9,Jean-Louis Trintignant,Emmanuelle Riva,Alexandre Tharaud
The Irishman,2019.0,209 min,"Biography, Crime, Drama",7.9,Robert De Niro,Al Pacino,Harvey Keitel
Un prophète,2009.0,155 min,"Crime, Drama",7.9,Tahar Rahim,Niels Arestrup,Reda Kateb
Moon,2009.0,97 min,"Drama, Mystery, Sci-Fi",7.9,Sam Rockwell,Kevin Spacey,Rosie Shaw
Låt den rätte komma in,2008.0,114 min,"Crime, Drama, Fantasy",7.9,Kåre Hedebrant,Lina Leandersson,Henrik Dahl
District 9,2009.0,112 min,"Action, Sci-Fi, Thriller",7.9,Sharlto Copley,David James,Nathalie Boltt
The Wrestler,2008.0,109 min,"Drama, Sport",7.9,Mickey Rourke,Marisa Tomei,Mark Margolis
Jab We Met,2007.0,138 min,"Comedy, Drama, Romance",7.9,Shahid Kapoor,Kareena Kapoor,Dara Singh
Boyhood,2014.0,165 min,Drama,7.9,Ellar Coltrane,Patricia Arquette,Elijah Smith
"4 luni, 3 saptamâni si 2 zile",2007.0,113 min,Drama,7.9,Anamaria Marinca,Laura Vasiliu,Alexandru Potocean
Star Trek,2009.0,127 min,"Action, Adventure, Sci-Fi",7.9,Chris Pine,Zachary Quinto,Leonard Nimoy
In Bruges,2008.0,107 min,"Comedy, Crime, Drama",7.9,Colin Farrell,Brendan Gleeson,Elizabeth Berrington
The Man from Earth,2007.0,87 min,"Drama, Fantasy, Mystery",7.9,David Lee Smith,Tony Todd,Ellen Crawford
Letters from Iwo Jima,2006.0,141 min,"Action, Adventure, Drama",7.9,Ken Watanabe,Kazunari Ninomiya,Ryô Kase
The Fall,2006.0,117 min,"Adventure, Drama, Fantasy",7.9,Lee Pace,Catinca Untaru,Kim Uylenbroek
Life of Pi,2012.0,127 min,"Adventure, Drama, Fantasy",7.9,Suraj Sharma,Irrfan Khan,Tabu
Fantastic Mr. Fox,2009.0,87 min,"Animation, Adventure, Comedy",7.9,George Clooney,Meryl Streep,Jason Schwartzman
C.R.A.Z.Y.,2005.0,129 min,"Comedy, Drama",7.9,Michel Côté,Marc-André Grondin,Émile Vallée
Les choristes,2004.0,97 min,"Drama, Music",7.9,Gérard Jugnot,François Berléand,Kad Merad
Iron Man,2008.0,126 min,"Action, Adventure, Sci-Fi",7.9,Robert Downey Jr.,Gwyneth Paltrow,Jeff Bridges
Shaun of the Dead,2004.0,99 min,"Comedy, Horror",7.9,Simon Pegg,Nick Frost,Lucy Davis
Gegen die Wand,2004.0,121 min,"Drama, Romance",7.9,Birol Ünel,Sibel Kekilli,Zarah Jane McKenzie
Mystic River,2003.0,138 min,"Crime, Drama, Mystery",7.9,Sean Penn,Tim Robbins,Emmy Rossum
Harry Potter and the Prisoner of Azkaban,2004.0,142 min,"Adventure, Family, Fantasy",7.9,Daniel Radcliffe,Emma Watson,Richard Griffiths
Ying xiong,2002.0,120 min,"Action, Adventure, History",7.9,Jet Li,Tony Chiu-Wai Leung,Ziyi Zhang
Hable con ella,2002.0,112 min,"Drama, Mystery, Romance",7.9,Rosario Flores,Javier Cámara,Leonor Watling
No Man's Land,2001.0,98 min,"Comedy, Drama, War",7.9,Branko Djuric,Rene Bitorajac,Georges Siatidis
Cowboy Bebop: Tengoku no tobira,2001.0,115 min,"Animation, Action, Crime",7.9,Tensai Okamura,Hiroyuki Okiura,Beau Billingslea
The Bourne Identity,2002.0,119 min,"Action, Mystery, Thriller",7.9,Franka Potente,Matt Damon,Clive Owen
Nueve reinas,2000.0,114 min,"Crime, Drama, Thriller",7.9,Ricardo Darín,Gastón Pauls,María Mercedes Villagra
Children of Men,2006.0,109 min,"Adventure, Drama, Sci-Fi",7.9,Julianne Moore,Clive Owen,Michael Caine
Almost Famous,2000.0,122 min,"Adventure, Comedy, Drama",7.9,Billy Crudup,Patrick Fugit,Frances McDormand
Mulholland Dr.,2001.0,147 min,"Drama, Mystery, Thriller",7.9,Naomi Watts,Laura Harring,Jeanne Bates
Toy Story 2,1999.0,92 min,"Animation, Adventure, Comedy",7.9,Ash Brannon,Lee Unkrich,Tim Allen
Boogie Nights,1997.0,155 min,Drama,7.9,Mark Wahlberg,Julianne Moore,Luis Guzmán
Mimi wo sumaseba,1995.0,111 min,"Animation, Drama, Family",7.9,Yoko Honna,Issey Takahashi,Shigeru Muroi
Once Were Warriors,1994.0,102 min,"Crime, Drama",7.9,Rena Owen,Temuera Morrison,Julian Arahanga
True Romance,1993.0,119 min,"Crime, Drama, Romance",7.9,Christian Slater,Patricia Arquette,Val Kilmer
Trois couleurs: Bleu,1993.0,94 min,"Drama, Music, Mystery",7.9,Juliette Binoche,Zbigniew Zamachowski,Benoît Régent
Jûbê ninpûchô,1993.0,94 min,"Animation, Action, Adventure",7.9,Kôichi Yamadera,Emi Shinohara,Osamu Saka
Carlito's Way,1993.0,144 min,"Crime, Drama, Thriller",7.9,Al Pacino,Sean Penn,John Leguizamo
Edward Scissorhands,1990.0,105 min,"Drama, Fantasy, Romance",7.9,Johnny Depp,Winona Ryder,Anthony Michael Hall
My Left Foot: The Story of Christy Brown,1989.0,103 min,"Biography, Drama",7.9,Daniel Day-Lewis,Brenda Fricker,Kirsten Sheridan
Crimes and Misdemeanors,1989.0,104 min,"Comedy, Drama",7.9,Martin Landau,Woody Allen,Claire Bloom
The Untouchables,1987.0,119 min,"Crime, Drama, Thriller",7.9,Kevin Costner,Sean Connery,Charles Martin Smith
Hannah and Her Sisters,1986.0,107 min,"Comedy, Drama",7.9,Mia Farrow,Dianne Wiest,Barbara Hershey
Brazil,1985.0,132 min,"Drama, Sci-Fi",7.9,Jonathan Pryce,Kim Greist,Katherine Helmond
This Is Spinal Tap,1984.0,82 min,"Comedy, Music",7.9,Rob Reiner,Michael McKean,Kimberly Stringer
A Christmas Story,1983.0,93 min,"Comedy, Family",7.9,Peter Billingsley,Melinda Dillon,Scott Schwartz
The Blues Brothers,1980.0,133 min,"Action, Adventure, Comedy",7.9,John Belushi,Dan Aykroyd,John Candy
Manhattan,1979.0,96 min,"Comedy, Drama, Romance",7.9,Woody Allen,Diane Keaton,Michael Murphy
All That Jazz,1979.0,123 min,"Drama, Music, Musical",7.9,Roy Scheider,Jessica Lange,Leland Palmer
Dawn of the Dead,1978.0,127 min,"Action, Adventure, Horror",7.9,David Emge,Ken Foree,Gaylen Ross
All the President's Men,1976.0,138 min,"Biography, Drama, History",7.9,Dustin Hoffman,Robert Redford,Martin Balsam
La montaña sagrada,1973.0,114 min,"Adventure, Drama, Fantasy",7.9,Alejandro Jodorowsky,Horacio Salinas,Juan Ferrara
Amarcord,1973.0,123 min,"Comedy, Drama, Family",7.9,Magali Noël,Bruno Zanin,Armando Brancia
Le charme discret de la bourgeoisie,1972.0,102 min,Comedy,7.9,Fernando Rey,Delphine Seyrig,Bulle Ogier
"Aguirre, der Zorn Gottes",1972.0,95 min,"Action, Adventure, Biography",7.9,Klaus Kinski,Ruy Guerra,Del Negro
Harold and Maude,1971.0,91 min,"Comedy, Drama, Romance",7.9,Ruth Gordon,Bud Cort,Cyril Cusack
Patton,1970.0,172 min,"Biography, Drama, War",7.9,George C. Scott,Karl Malden,Michael Strong
The Wild Bunch,1969.0,145 min,"Action, Adventure, Western",7.9,William Holden,Ernest Borgnine,Edmond O'Brien
Night of the Living Dead,1968.0,96 min,"Horror, Thriller",7.9,Duane Jones,Judith O'Dea,Marilyn Eastman
The Lion in Winter,1968.0,134 min,"Biography, Drama, History",7.9,Peter O'Toole,Katharine Hepburn,John Castle
In the Heat of the Night,1967.0,110 min,"Crime, Drama, Mystery",7.9,Sidney Poitier,Rod Steiger,Lee Grant
Charade,1963.0,113 min,"Comedy, Mystery, Romance",7.9,Cary Grant,Audrey Hepburn,James Coburn
The Manchurian Candidate,1962.0,126 min,"Drama, Thriller",7.9,Frank Sinatra,Laurence Harvey,Angela Lansbury
Spartacus,1960.0,197 min,"Adventure, Biography, Drama",7.9,Kirk Douglas,Laurence Olivier,Charles Laughton
L'avventura,1960.0,144 min,"Drama, Mystery",7.9,Gabriele Ferzetti,Monica Vitti,Dominique Blanchar
Hiroshima mon amour,1959.0,90 min,"Drama, Romance",7.9,Emmanuelle Riva,Eiji Okada,Pierre Barbaud
The Ten Commandments,1956.0,220 min,"Adventure, Drama",7.9,Charlton Heston,Yul Brynner,Edward G. Robinson
The Searchers,1956.0,119 min,"Adventure, Drama, Western",7.9,John Wayne,Jeffrey Hunter,Ward Bond
East of Eden,1955.0,118 min,Drama,7.9,James Dean,Raymond Massey,Burl Ives
High Noon,1952.0,85 min,"Drama, Thriller, Western",7.9,Gary Cooper,Grace Kelly,Lloyd Bridges
Strangers on a Train,1951.0,101 min,"Crime, Film-Noir, Thriller",7.9,Farley Granger,Robert Walker,Leo G. Carroll
Harvey,1950.0,104 min,"Comedy, Drama, Fantasy",7.9,James Stewart,Wallace Ford,Victoria Horne
Miracle on 34th Street,1947.0,96 min,"Comedy, Drama, Family",7.9,Edmund Gwenn,Maureen O'Hara,Gene Lockhart
Notorious,1946.0,102 min,"Drama, Film-Noir, Romance",7.9,Cary Grant,Ingrid Bergman,Louis Calhern
The Big Sleep,1946.0,114 min,"Crime, Film-Noir, Mystery",7.9,Humphrey Bogart,Lauren Bacall,Martha Vickers
The Lost Weekend,1945.0,101 min,"Drama, Film-Noir",7.9,Ray Milland,Jane Wyman,Howard Da Silva
The Philadelphia Story,1940.0,112 min,"Comedy, Romance",7.9,Cary Grant,Katharine Hepburn,Ruth Hussey
His Girl Friday,1940.0,92 min,"Comedy, Drama, Romance",7.9,Cary Grant,Rosalind Russell,Gene Lockhart
The Adventures of Robin Hood,1938.0,102 min,"Action, Adventure, Romance",7.9,William Keighley,Errol Flynn,Basil Rathbone
A Night at the Opera,1935.0,96 min,"Comedy, Music, Musical",7.9,Edmund Goulding,Groucho Marx,Harpo Marx
King Kong,1933.0,100 min,"Adventure, Horror, Sci-Fi",7.9,Ernest B. Schoedsack,Fay Wray,Bruce Cabot
Freaks,1932.0,64 min,"Drama, Horror",7.9,Wallace Ford,Leila Hyams,Roscoe Ates
Nosferatu,1922.0,94 min,"Fantasy, Horror",7.9,Max Schreck,Alexander Granach,Greta Schröder
The Gentlemen,2019.0,113 min,"Action, Comedy, Crime",7.8,Matthew McConaughey,Charlie Hunnam,Jeremy Strong
Raazi,2018.0,138 min,"Action, Drama, Thriller",7.8,Alia Bhatt,Vicky Kaushal,Shishir Sharma
Sound of Metal,2019.0,120 min,"Drama, Music",7.8,Riz Ahmed,Olivia Cooke,Lauren Ridloff
Forushande,2016.0,124 min,Drama,7.8,Shahab Hosseini,Taraneh Alidoosti,Mina Sadati
Dunkirk,2017.0,106 min,"Action, Drama, History",7.8,Fionn Whitehead,Barry Keoghan,Tom Hardy
Perfetti sconosciuti,2016.0,96 min,"Comedy, Drama",7.8,Giuseppe Battiston,Anna Foglietta,Edoardo Leo
Hidden Figures,2016.0,127 min,"Biography, Drama, History",7.8,Taraji P. Henson,Octavia Spencer,Kevin Costner
Paddington 2,2017.0,103 min,"Adventure, Comedy, Family",7.8,Ben Whishaw,Hugh Grant,Sally Hawkins
Udta Punjab,2016.0,148 min,"Action, Crime, Drama",7.8,Shahid Kapoor,Alia Bhatt,Diljit Dosanjh
Kubo and the Two Strings,2016.0,101 min,"Animation, Action, Adventure",7.8,Charlize Theron,Art Parkinson,Ralph Fiennes
M.S. Dhoni: The Untold Story,2016.0,184 min,"Biography, Drama, Sport",7.8,Sushant Singh Rajput,Kiara Advani,Disha Patani
Manchester by the Sea,2016.0,137 min,Drama,7.8,Casey Affleck,Michelle Williams,Lucas Hedges
Under sandet,2015.0,100 min,"Drama, History, War",7.8,Roland Møller,Louis Hofmann,Mikkel Boe Følsgaard
Rogue One,2016.0,133 min,"Action, Adventure, Sci-Fi",7.8,Felicity Jones,Diego Luna,Donnie Yen
Captain America: Civil War,2016.0,147 min,"Action, Adventure, Sci-Fi",7.8,Joe Russo,Chris Evans,Scarlett Johansson
The Hateful Eight,2015.0,168 min,"Crime, Drama, Mystery",7.8,Samuel L. Jackson,Kurt Russell,Walton Goggins
Little Women,2019.0,135 min,"Drama, Romance",7.8,Saoirse Ronan,Emma Watson,Eliza Scanlen
Loving Vincent,2017.0,94 min,"Animation, Biography, Crime",7.8,Hugh Welchman,Douglas Booth,Robert Gulaczyk
Pride,2014.0,119 min,"Biography, Comedy, Drama",7.8,Bill Nighy,Imelda Staunton,Paddy Considine
Le passé,2013.0,130 min,"Drama, Mystery",7.8,Bérénice Bejo,Tahar Rahim,Pauline Burlet
La grande bellezza,2013.0,141 min,Drama,7.8,Toni Servillo,Carlo Verdone,Carlo Buccirosso
The Lunchbox,2013.0,104 min,"Drama, Romance",7.8,Irrfan Khan,Nimrat Kaur,Lillete Dubey
Vicky Donor,2012.0,126 min,"Comedy, Romance",7.8,Ayushmann Khurrana,Yami Gautam,Dolly Ahluwalia
Big Hero 6,2014.0,102 min,"Animation, Action, Adventure",7.8,Chris Williams,Ryan Potter,Jamie Chung
About Time,2013.0,123 min,"Comedy, Drama, Fantasy",7.8,Domhnall Gleeson,Rachel McAdams,Lydia Wilson
English Vinglish,2012.0,134 min,"Comedy, Drama, Family",7.8,Sridevi,Adil Hussain,Priya Anand
Kaze tachinu,2013.0,126 min,"Animation, Biography, Drama",7.8,Hideaki Anno,Hidetoshi Nishijima,Masahiko Nishimura
Toy Story 4,2019.0,100 min,"Animation, Adventure, Comedy",7.8,Tom Hanks,Tim Allen,Tony Hale
La migliore offerta,2013.0,131 min,"Crime, Drama, Mystery",7.8,Geoffrey Rush,Jim Sturgess,Donald Sutherland
Moonrise Kingdom,2012.0,94 min,"Comedy, Drama, Romance",7.8,Jared Gilman,Kara Hayward,Bill Murray
How to Train Your Dragon 2,2014.0,102 min,"Animation, Action, Adventure",7.8,Jay Baruchel,Cate Blanchett,Craig Ferguson
The Big Short,2015.0,130 min,"Biography, Comedy, Drama",7.8,Christian Bale,Steve Carell,Brad Pitt
Kokuhaku,2010.0,106 min,"Drama, Thriller",7.8,Takako Matsu,Yoshino Kimura,Yukito Nishii
Ang-ma-reul bo-at-da,2010.0,144 min,"Action, Crime, Drama",7.8,Lee Byung-Hun,Choi Min-sik,Ho-jin Chun
The Girl with the Dragon Tattoo,2011.0,158 min,"Crime, Drama, Mystery",7.8,Daniel Craig,Rooney Mara,Stellan Skarsgård
Captain Phillips,2013.0,134 min,"Adventure, Biography, Crime",7.8,Tom Hanks,Barkhad Abdi,Catherine Keener
Ajeossi,2010.0,119 min,"Action, Crime, Drama",7.8,Won Bin,Sae-ron Kim,Hee-won Kim
Straight Outta Compton,2015.0,147 min,"Biography, Drama, History",7.8,O'Shea Jackson Jr.,Corey Hawkins,Neil Brown Jr.
Madeo,2009.0,129 min,"Crime, Drama, Mystery",7.8,Hye-ja Kim,Won Bin,Je-mun Yun
Chugyeokja,2008.0,125 min,"Action, Crime, Thriller",7.8,Kim Yoon-seok,Jung-woo Ha,Yoo-Jeong Kim
The Hobbit: The Desolation of Smaug,2013.0,161 min,"Adventure, Fantasy",7.8,Ian McKellen,Martin Freeman,Ken Stott
Das weiße Band - Eine deutsche Kindergeschichte,2009.0,144 min,"Drama, History, Mystery",7.8,Christian Friedel,Ernst Jacobi,Ulrich Tukur
Män som hatar kvinnor,2009.0,152 min,"Crime, Drama, Mystery",7.8,Michael Nyqvist,Noomi Rapace,Lena Endre
The Trial of the Chicago 7,2020.0,129 min,"Drama, History, Thriller",7.8,Eddie Redmayne,Alex Sharp,Jeremy Strong
Druk,2020.0,117 min,"Comedy, Drama",7.8,Mads Mikkelsen,Thomas Bo Larsen,Lars Ranthe
The Fighter,2010.0,116 min,"Biography, Drama, Sport",7.8,Mark Wahlberg,Christian Bale,Melissa Leo
Taken,2008.0,90 min,"Action, Thriller",7.8,Liam Neeson,Maggie Grace,Leland Orser
The Boy in the Striped Pyjamas,2008.0,94 min,"Drama, History, War",7.8,Asa Butterfield,David Thewlis,Zac Mattoon O'Brien
Once,2007.0,86 min,"Drama, Music, Romance",7.8,Glen Hansard,Markéta Irglová,Gerard Hendrick
The Hobbit: An Unexpected Journey,2012.0,169 min,"Adventure, Fantasy",7.8,Martin Freeman,Ian McKellen,Andy Serkis
Auf der anderen Seite,2007.0,122 min,Drama,7.8,Baki Davrak,Nurgül Yesilçay,Nursel Köse
Atonement,2007.0,123 min,"Drama, Mystery, Romance",7.8,Keira Knightley,James McAvoy,Saoirse Ronan
Drive,2011.0,100 min,"Crime, Drama",7.8,Ryan Gosling,Carey Mulligan,Albert Brooks
American Gangster,2007.0,157 min,"Biography, Crime, Drama",7.8,Denzel Washington,Russell Crowe,Josh Brolin
Avatar,2009.0,162 min,"Action, Adventure, Fantasy",7.8,Sam Worthington,Zoe Saldana,Michelle Rodriguez
Mr. Nobody,2009.0,141 min,"Drama, Fantasy, Romance",7.8,Jared Leto,Sarah Polley,Linh Dan Pham
Apocalypto,2006.0,139 min,"Action, Adventure, Drama",7.8,Gerardo Taracena,Raoul Max Trujillo,Rudy Youngblood
Little Miss Sunshine,2006.0,101 min,"Comedy, Drama",7.8,Valerie Faris,Steve Carell,Greg Kinnear
Hot Fuzz,2007.0,121 min,"Action, Comedy, Mystery",7.8,Simon Pegg,Nick Frost,Bill Nighy
The Curious Case of Benjamin Button,2008.0,166 min,"Drama, Fantasy, Romance",7.8,Brad Pitt,Cate Blanchett,Julia Ormond
Veer-Zaara,2004.0,192 min,"Drama, Family, Musical",7.8,Shah Rukh Khan,Preity Zinta,Kirron Kher
Adams æbler,2005.0,94 min,"Comedy, Crime, Drama",7.8,Ulrich Thomsen,Mads Mikkelsen,Paprika Steen
Pride & Prejudice,2005.0,129 min,"Drama, Romance",7.8,Keira Knightley,Matthew Macfadyen,Donald Sutherland
The World's Fastest Indian,2005.0,127 min,"Biography, Drama, Sport",7.8,Anthony Hopkins,Diane Ladd,Tessa Mitchell
Tôkyô goddofâzâzu,2003.0,90 min,"Animation, Adventure, Comedy",7.8,Shôgo Furuya,Tôru Emori,Aya Okamoto
Serenity,2005.0,119 min,"Action, Adventure, Sci-Fi",7.8,Nathan Fillion,Gina Torres,Alan Tudyk
Walk the Line,2005.0,136 min,"Biography, Drama, Music",7.8,Joaquin Phoenix,Reese Witherspoon,Robert Patrick
Ondskan,2003.0,113 min,Drama,7.8,Andreas Wilson,Henrik Lundström,Linda Zilliacus
The Notebook,2004.0,123 min,"Drama, Romance",7.8,Gena Rowlands,James Garner,Ryan Gosling
Diarios de motocicleta,2004.0,126 min,"Adventure, Biography, Drama",7.8,Gael García Bernal,Rodrigo De la Serna,Mercedes Morán
Lilja 4-ever,2002.0,109 min,"Crime, Drama",7.8,Oksana Akinshina,Artyom Bogucharskiy,Lyubov Agapova
Les triplettes de Belleville,2003.0,80 min,"Animation, Comedy, Drama",7.8,Michèle Caucheteux,Jean-Claude Donda,Monica Viegas
Gongdong gyeongbi guyeok JSA,2000.0,110 min,"Action, Drama, Thriller",7.8,Lee Yeong-ae,Lee Byung-Hun,Kim Tae-Woo
The Count of Monte Cristo,2002.0,131 min,"Action, Adventure, Drama",7.8,Jim Caviezel,Guy Pearce,JB Blanc
Waking Life,2001.0,99 min,"Animation, Drama, Fantasy",7.8,Ethan Hawke,Trevor Jack Brooks,Wiley Wiggins
Remember the Titans,2000.0,113 min,"Biography, Drama, Sport",7.8,Denzel Washington,Will Patton,Ryan Hurst
Wo hu cang long,2000.0,120 min,"Action, Adventure, Fantasy",7.8,Yun-Fat Chow,Michelle Yeoh,Chen Chang
Todo sobre mi madre,1999.0,101 min,Drama,7.8,Cecilia Roth,Marisa Paredes,Antonia San Juan
Cast Away,2000.0,143 min,"Adventure, Drama, Romance",7.8,Tom Hanks,Helen Hunt,Lari White
The Boondock Saints,1999.0,108 min,"Action, Crime, Thriller",7.8,Willem Dafoe,Sean Patrick Flanery,David Della Rocco
The Insider,1999.0,157 min,"Biography, Drama, Thriller",7.8,Russell Crowe,Al Pacino,Diane Venora
October Sky,1999.0,108 min,"Biography, Drama, Family",7.8,Jake Gyllenhaal,Chris Cooper,Chris Owen
Shrek,2001.0,90 min,"Animation, Adventure, Comedy",7.8,Vicky Jenson,Mike Myers,Cameron Diaz
Titanic,1997.0,194 min,"Drama, Romance",7.8,Leonardo DiCaprio,Kate Winslet,Kathy Bates
Hana-bi,1997.0,103 min,"Crime, Drama, Romance",7.8,Takeshi Kitano,Kayoko Kishimoto,Susumu Terajima
Gattaca,1997.0,106 min,"Drama, Sci-Fi, Thriller",7.8,Ethan Hawke,Uma Thurman,Gore Vidal
The Game,1997.0,129 min,"Action, Drama, Mystery",7.8,Michael Douglas,Deborah Kara Unger,James Rebhorn
Breaking the Waves,1996.0,159 min,Drama,7.8,Emily Watson,Stellan Skarsgård,Jean-Marc Barr
Ed Wood,1994.0,127 min,"Biography, Comedy, Drama",7.8,Johnny Depp,Martin Landau,Patricia Arquette
What's Eating Gilbert Grape,1993.0,118 min,Drama,7.8,Johnny Depp,Leonardo DiCaprio,Mary Steenburgen
Tombstone,1993.0,130 min,"Action, Biography, Drama",7.8,Kevin Jarre,Kurt Russell,Sam Elliott
The Sandlot,1993.0,101 min,"Comedy, Drama, Family",7.8,Tom Guiry,Mike Vitar,Patrick Renna
The Remains of the Day,1993.0,134 min,"Drama, Romance",7.8,Anthony Hopkins,Emma Thompson,Christopher Reeve
Naked,1993.0,132 min,"Comedy, Drama",7.8,David Thewlis,Lesley Sharp,Greg Cruttwell
The Fugitive,1993.0,130 min,"Action, Crime, Drama",7.8,Harrison Ford,Tommy Lee Jones,Julianne Moore
A Bronx Tale,1993.0,121 min,"Crime, Drama, Romance",7.8,Robert De Niro,Chazz Palminteri,Francis Capra
Batman: Mask of the Phantasm,1993.0,76 min,"Animation, Action, Crime",7.8,Boyd Kirkland,Frank Paur,Eric Radomski
Lat sau san taam,1992.0,128 min,"Action, Crime, Thriller",7.8,Yun-Fat Chow,Tony Chiu-Wai Leung,Philip Chan
Night on Earth,1991.0,129 min,"Comedy, Drama",7.8,Winona Ryder,Gena Rowlands,Alan Randolph Scott
La double vie de Véronique,1991.0,98 min,"Drama, Fantasy, Music",7.8,Irène Jacob,Wladyslaw Kowalski,Kalina Jedrusik
Boyz n the Hood,1991.0,112 min,"Crime, Drama",7.8,Cuba Gooding Jr.,Laurence Fishburne,Lloyd Avery II
Misery,1990.0,107 min,"Drama, Thriller",7.8,James Caan,Kathy Bates,Frances Sternhagen
Awakenings,1990.0,121 min,"Biography, Drama",7.8,Robert De Niro,Robin Williams,Ruth Nelson
Majo no takkyûbin,1989.0,103 min,"Animation, Adventure, Drama",7.8,Kirsten Dunst,Minami Takayama,Kappei Yamaguchi
Glory,1989.0,122 min,"Biography, Drama, History",7.8,Matthew Broderick,Denzel Washington,Morgan Freeman
Dip huet seung hung,1989.0,111 min,"Action, Crime, Drama",7.8,Yun-Fat Chow,Danny Lee,Kong Chu
Back to the Future Part II,1989.0,108 min,"Adventure, Comedy, Sci-Fi",7.8,Michael J. Fox,Christopher Lloyd,Thomas F. Wilson
Mississippi Burning,1988.0,128 min,"Crime, Drama, History",7.8,Gene Hackman,Willem Dafoe,Brad Dourif
Predator,1987.0,107 min,"Action, Adventure, Sci-Fi",7.8,Arnold Schwarzenegger,Carl Weathers,Elpidia Carrillo
Evil Dead II,1987.0,84 min,"Action, Comedy, Fantasy",7.8,Bruce Campbell,Sarah Berry,Kassie Wesley DePaiva
Ferris Bueller's Day Off,1986.0,103 min,Comedy,7.8,Matthew Broderick,Alan Ruck,Jeffrey Jones
Down by Law,1986.0,107 min,"Comedy, Crime, Drama",7.8,Tom Waits,John Lurie,Nicoletta Braschi
The Goonies,1985.0,114 min,"Adventure, Comedy, Family",7.8,Sean Astin,Josh Brolin,Corey Feldman
The Color Purple,1985.0,154 min,Drama,7.8,Danny Glover,Whoopi Goldberg,Margaret Avery
The Breakfast Club,1985.0,97 min,"Comedy, Drama",7.8,Emilio Estevez,Judd Nelson,Ally Sheedy
The Killing Fields,1984.0,141 min,"Biography, Drama, History",7.8,Sam Waterston,Haing S. Ngor,Julian Sands
Ghostbusters,1984.0,105 min,"Action, Comedy, Fantasy",7.8,Bill Murray,Dan Aykroyd,Harold Ramis
The Right Stuff,1983.0,193 min,"Adventure, Biography, Drama",7.8,Sam Shepard,Scott Glenn,Dennis Quaid
The King of Comedy,1982.0,109 min,"Comedy, Crime, Drama",7.8,Robert De Niro,Jerry Lewis,Sandra Bernhard
E.T. the Extra-Terrestrial,1982.0,115 min,"Family, Sci-Fi",7.8,Henry Thomas,Drew Barrymore,Dee Wallace
Kramer vs. Kramer,1979.0,105 min,Drama,7.8,Dustin Hoffman,Meryl Streep,Justin Henry
Days of Heaven,1978.0,94 min,"Drama, Romance",7.8,Richard Gere,Brooke Adams,Linda Manz
The Outlaw Josey Wales,1976.0,135 min,Western,7.8,Clint Eastwood,Sondra Locke,Bill McKinney
The Man Who Would Be King,1975.0,129 min,"Adventure, History, War",7.8,Sean Connery,Michael Caine,Saeed Jaffrey
The Conversation,1974.0,113 min,"Drama, Mystery, Thriller",7.8,Gene Hackman,John Cazale,Frederic Forrest
